index_code,date,open,high,low,close,volume,money,change,label
sh000001,2011/9/20,2433.72,2460.03,2426.7,2447.76,4626589200,47956372390,0.004085659,2517.67
sh000001,2011/9/21,2450.12,2517.67,2438.85,2512.96,8668927600,88188034883,0.026639921,2499.98
sh000001,2011/9/22,2491.21,2499.98,2442.46,2443.06,7469540900,74891290554,-0.027818157,2440.75
sh000001,2011/9/23,2411.83,2440.75,2400.14,2433.16,6730269300,67947197759,-0.004051481,2441.73
sh000001,2011/9/26,2416.23,2441.73,2384.64,2393.18,5742504200,58915927605,-0.01642967,2423.91
sh000001,2011/9/27,2410.99,2423.91,2395.16,2415.05,5523143200,55315102091,0.009138875,2430.27
sh000001,2011/9/28,2427.29,2430.27,2383.4,2392.06,5575844700,55720881056,-0.009520284,2387.54
sh000001,2011/9/29,2378.42,2387.54,2358.57,2365.34,5919123900,57021447534,-0.011169861,2377.54
sh000001,2011/9/30,2368.4,2377.54,2348.22,2359.22,4881837200,46104608498,-0.002588631,2368.15
sh000001,2011/10/10,2363.08,2368.15,2338.69,2344.79,4174530600,39926413160,-0.0061177,2412.38
sh000001,2011/10/11,2401.74,2412.38,2323.41,2348.52,6397580600,62773516010,0.001590336,2421.69
sh000001,2011/10/12,2335.49,2421.69,2318.63,2420,9150856800,84438390265,0.030437945,2439.64
sh000001,2011/10/13,2412.83,2439.64,2406.28,2438.79,8786010600,82192311755,0.007764463,2437.59
sh000001,2011/10/14,2429.89,2437.59,2409.29,2431.38,6067316000,58276063530,-0.003040442,2452.99
sh000001,2011/10/17,2434.49,2452.99,2424.73,2440.4,5826768200,57704518652,0.003712714,2425.65
sh000001,2011/10/18,2423.28,2425.65,2378.67,2383.49,7952574400,69338909189,-0.023322797,2401.69
sh000001,2011/10/19,2387.83,2401.69,2374.42,2377.51,5853463700,53173514652,-0.002505994,2368.64
sh000001,2011/10/20,2365.91,2368.64,2315.9,2331.37,6542521500,57867763724,-0.019409366,2340.32
sh000001,2011/10/21,2330.51,2340.32,2313.78,2317.28,4843672500,43725376635,-0.006044096,2371.09
sh000001,2011/10/24,2322.02,2371.09,2307.15,2370.33,7087407100,62971553897,0.022896721,2414.05
sh000001,2011/10/25,2366.4,2414.05,2357.39,2409.67,9088887600,83635006493,0.016596402,2448.98
sh000001,2011/10/26,2398.19,2448.98,2394.73,2427.48,10744716800,98578021068,0.007390217,2449.7
sh000001,2011/10/27,2432.47,2449.7,2426.32,2435.61,8240896100,75098560018,0.0033508,2483.76
sh000001,2011/10/28,2462.09,2483.76,2456.18,2473.41,11003272100,1.04E+11,0.015518058,2478.31
sh000001,2011/10/31,2470.25,2478.31,2455.21,2468.25,8417256200,81783447175,-0.002086189,2491.36
sh000001,2011/11/1,2450.33,2491.36,2445.53,2470.02,8889241700,85052779138,0.000716702,2505.12
sh000001,2011/11/2,2437.87,2505.12,2433.72,2504.11,10546820000,1.02E+11,0.013801108,2535.24
sh000001,2011/11/3,2510.84,2535.24,2507.3,2508.09,13657632500,1.36E+11,0.001590187,2536.78
sh000001,2011/11/4,2525.24,2536.78,2512.9,2528.29,10187367500,99981183331,0.008055532,2536.18
sh000001,2011/11/7,2518.9,2536.18,2507.62,2509.8,7886717400,78893506771,-0.007315209,2524.82
sh000001,2011/11/8,2514.26,2524.82,2500.02,2503.84,7867265600,76914038706,-0.002375887,2527.7
sh000001,2011/11/9,2512.59,2527.7,2489.03,2524.92,7820857200,78141603240,0.00842028,2507.45
sh000001,2011/11/10,2498.59,2507.45,2478.14,2479.54,8711108800,85463858302,-0.017974042,2496.53
sh000001,2011/11/11,2483.96,2496.53,2472.76,2481.08,6613766800,65005133543,0.00062431,2529.63
sh000001,2011/11/14,2498.67,2529.63,2496.34,2528.71,8122981200,82523780186,0.019197254,2534.06
sh000001,2011/11/15,2525.95,2534.06,2518.7,2529.76,7922775000,80497345503,0.000414044,2529.46
sh000001,2011/11/16,2529.07,2529.46,2456.86,2466.96,9338210900,92396963052,-0.02482527,2482.53
sh000001,2011/11/17,2467.7,2482.53,2459.17,2463.05,6641428500,65902701975,-0.001586163,2448.51
sh000001,2011/11/18,2448.39,2448.51,2411.04,2416.56,7218080700,70566565864,-0.018872567,2419.24
sh000001,2011/11/21,2416.73,2419.24,2396.09,2415.13,5017036600,49511107897,-0.000592577,2414.85
sh000001,2011/11/22,2400.98,2414.85,2387.83,2412.63,5144323300,50689583452,-0.001037211,2418.56
sh000001,2011/11/23,2415.2,2418.56,2390.65,2395.07,5054785000,50043359840,-0.007278379,2409.72
sh000001,2011/11/24,2379.15,2409.72,2370.7,2397.55,5215415000,51411098473,0.00103922,2403.94
sh000001,2011/11/25,2393.33,2403.94,2372.62,2380.22,4536255200,46246206878,-0.0072282,2396.83
sh000001,2011/11/28,2383.89,2396.83,2372.16,2383.03,4606466600,46414831572,0.001180561,2413.33
sh000001,2011/11/29,2398.99,2413.33,2388.2,2412.39,5512319000,57068884953,0.012320009,2407.33
sh000001,2011/11/30,2406.33,2407.33,2319.44,2333.41,7661110400,72215263538,-0.032738861,2423.56
sh000001,2011/12/1,2392.49,2423.56,2376.92,2386.86,9865004600,95200516876,0.022904637,2378.3
sh000001,2011/12/2,2374.9,2378.3,2344.85,2360.66,5986884500,57320156584,-0.010975089,2363.13
sh000001,2011/12/5,2363.11,2363.13,2327.61,2333.23,5221496900,48641215750,-0.01162173,2331.89
sh000001,2011/12/6,2326.66,2331.89,2310.16,2325.91,4591707700,42625594847,-0.003138998,2339.85
sh000001,2011/12/7,2325.56,2339.85,2317.81,2332.73,4157030600,39767464564,0.002934342,2346.65
sh000001,2011/12/8,2329.91,2346.65,2302.64,2329.82,5147352000,49219492855,-0.001247465,2331.26
sh000001,2011/12/9,2315.51,2331.26,2309.46,2315.27,3998855900,38885194063,-0.006245118,2315.81
sh000001,2011/12/12,2312.15,2315.81,2290.26,2291.55,3963257800,36516062508,-0.010247185,2285.81
sh000001,2011/12/13,2283.22,2285.81,2245.87,2248.59,5862747800,51593326502,-0.018744995,2256.74
sh000001,2011/12/14,2241.39,2256.74,2224.73,2228.53,4407982200,38621178573,-0.00892337,2216.91
sh000001,2011/12/15,2215.79,2216.91,2179.47,2180.9,5671218600,47305130387,-0.021372881,2225.54
sh000001,2011/12/16,2179.51,2225.54,2170.75,2224.84,5726590300,50568967344,0.020149984,2221.45
sh000001,2011/12/19,2208.07,2221.45,2164.89,2218.24,5781846400,49717681273,-0.002968753,2239.86
sh000001,2011/12/20,2209.7,2239.86,2206.52,2215.93,5276111300,46564369385,-0.001039114,2237.47
sh000001,2011/12/21,2230.18,2237.47,2188.71,2191.15,5087726200,46125532122,-0.011183566,2201.59
sh000001,2011/12/22,2178.57,2201.59,2149.42,2186.3,5898611700,48023419137,-0.002213908,2219.79
sh000001,2011/12/23,2183.91,2219.79,2178.14,2204.78,5242132500,43478781866,0.00845585,2213.45
sh000001,2011/12/26,2193.66,2213.45,2186.07,2190.11,4361366300,36403330902,-0.006655527,2196.97
sh000001,2011/12/27,2186.71,2196.97,2162.72,2166.21,4571217900,37400003602,-0.010914977,2170.67
sh000001,2011/12/28,2157.65,2170.67,2134.02,2170.01,4963343500,40007345153,0.001757913,2181.96
sh000001,2011/12/29,2161.18,2181.96,2157.12,2173.56,4474920000,35989659760,0.001635013,2200.99
sh000001,2011/12/30,2177.52,2200.99,2177.52,2199.42,5194383800,42698835641,0.011895686,2217.52
sh000001,2012/1/4,2212,2217.52,2168.64,2169.39,4924553700,40632918502,-0.013652254,2183.4
sh000001,2012/1/5,2160.9,2183.4,2145.56,2148.45,5874344700,46603965319,-0.009651561,2164.32
sh000001,2012/1/6,2148.15,2164.32,2132.63,2163.4,5058305400,39465868149,0.00695524,2226.22
sh000001,2012/1/9,2164.74,2226.22,2148.45,2225.89,7675983900,62132963469,0.028887466,2288.63
sh000001,2012/1/10,2221.83,2288.63,2218.28,2285.74,10958541500,91045903375,0.026889918,2290.64
sh000001,2012/1/11,2282.91,2290.64,2265.19,2276.05,8444178100,74264707833,-0.00424282,2295.22
sh000001,2012/1/12,2268.74,2295.22,2265.26,2275.01,7156999400,63945881028,-0.000455175,2281.53
sh000001,2012/1/13,2277.08,2281.53,2225.74,2244.58,7147432200,64030025661,-0.013375765,2241.26
sh000001,2012/1/16,2230.43,2241.26,2206.05,2206.19,4585952200,42884791206,-0.017102086,2298.38
sh000001,2012/1/17,2206.53,2298.38,2196.12,2298.38,8780356000,77406846620,0.041783742,2311.58
sh000001,2012/1/18,2298.83,2311.58,2257.9,2266.38,8994042200,80655237044,-0.013919394,2305.71
sh000001,2012/1/19,2266.08,2305.71,2259.34,2296.08,7249886100,63886737692,0.013100604,2322.89
sh000001,2012/1/20,2300.5,2322.89,2293.89,2319.12,6992275300,62906415725,0.010035822,2324.49
sh000001,2012/1/30,2324.49,2324.49,2284.29,2285.04,5841368700,51868459382,-0.014695242,2296.38
sh000001,2012/1/31,2285.95,2296.38,2277.06,2292.61,4873832500,43777519937,0.00331373,2305.86
sh000001,2012/2/1,2288.07,2305.86,2263.34,2268.08,5355381100,48554972307,-0.010699596,2312.56
sh000001,2012/2/2,2273.85,2312.56,2268.69,2312.56,6347187200,57682360382,0.019609538,2336.27
sh000001,2012/2/3,2306.66,2336.27,2300.98,2330.41,7894369700,70249339901,0.0077183,2341.58
sh000001,2012/2/6,2334.25,2341.58,2317.42,2331.14,7573447700,67305626604,0.000313679,2319.71
sh000001,2012/2/7,2319.42,2319.71,2278.83,2291.9,6732690600,58091080366,-0.016830421,2350.97
sh000001,2012/2/8,2291.81,2350.97,2286.82,2347.53,8711452800,80885696801,0.024271544,2363.61
sh000001,2012/2/9,2344.22,2363.61,2333.94,2349.59,9803232500,89658695587,0.000877092,2368.98
sh000001,2012/2/10,2342.01,2368.98,2339.89,2351.98,9650161900,82222468070,0.00101805,2365.34
sh000001,2012/2/13,2332.06,2365.34,2325.03,2351.86,8626358500,77715389643,-5.36E-05,2352.47
sh000001,2012/2/14,2348.88,2352.47,2332.25,2344.77,7313041300,66294933778,-0.00301209,2374.28
sh000001,2012/2/15,2340.46,2374.28,2335.1,2366.7,9886102100,87632869277,0.009353152,2373.8
sh000001,2012/2/16,2363.9,2373.8,2342.07,2356.86,9505116900,83758449953,-0.004158529,2372.51
sh000001,2012/2/17,2366.63,2372.51,2344.76,2357.18,7192483900,65121696783,0.000136198,2388.01
sh000001,2012/2/20,2383.69,2388.01,2362.01,2363.6,8891158600,82306945828,0.002721895,2382.15
sh000001,2012/2/21,2365.49,2382.15,2345.05,2381.43,7934866900,74538521268,0.007544856,2404.44
sh000001,2012/2/22,2380.5,2404.44,2374.03,2403.59,11868426900,1.09E+11,0.009304074,2416.81
sh000001,2012/2/23,2401.74,2416.81,2396.71,2409.55,11255359300,1.05E+11,0.00248254,2439.98
sh000001,2012/2/24,2410.88,2439.98,2405.27,2439.63,13490324900,1.22E+11,0.012481148,2478.38
sh000001,2012/2/27,2447.41,2478.38,2444.63,2447.06,15807324400,1.45E+11,0.003045136,2458.65
sh000001,2012/2/28,2440.91,2458.65,2431.83,2451.86,11836199300,1.07E+11,0.00196154,2453.07
sh000001,2012/2/29,2446.23,2453.07,2426.33,2428.49,9553695200,91908381829,-0.009531551,2437.87
sh000001,2012/3/1,2418.79,2437.87,2418.33,2426.12,7508328900,71067886558,-0.00097674,2461.12
sh000001,2012/3/2,2430.1,2461.12,2430.1,2460.69,10322837800,96453866915,0.014252416,2469.84
sh000001,2012/3/5,2464.85,2469.84,2442.12,2445,11269332600,1.08E+11,-0.006376659,2442
sh000001,2012/3/6,2439.78,2442,2406.06,2410.45,10370901200,1.01E+11,-0.014133731,2413.7
sh000001,2012/3/7,2391.2,2413.7,2388.52,2394.79,9479063600,91730684728,-0.006492992,2426.7
sh000001,2012/3/8,2401.1,2426.7,2401.1,2420.28,9678213400,93410826914,0.010640581,2440.51
sh000001,2012/3/9,2425.89,2440.51,2414.97,2439.46,10062405500,1.00E+11,0.007927195,2440.86
sh000001,2012/3/12,2438.55,2440.86,2420.84,2434.86,10622305900,1.08E+11,-0.001886891,2457.22
sh000001,2012/3/13,2432.84,2457.22,2428.61,2455.8,10464971200,1.03E+11,0.008598445,2476.22
sh000001,2012/3/14,2464.92,2476.22,2382.84,2391.23,17978602900,1.71E+11,-0.026290875,2403.74
sh000001,2012/3/15,2388.06,2403.74,2366.02,2373.77,12002549900,1.12E+11,-0.007300009,2406.15
sh000001,2012/3/16,2377.76,2406.15,2368.31,2404.74,10367562200,1.02E+11,0.013043365,2412.34
sh000001,2012/3/19,2401.22,2412.34,2383.67,2410.18,10215349000,1.03E+11,0.002265529,2407.54
sh000001,2012/3/20,2407.54,2407.54,2376.03,2376.84,9790393500,94620915242,-0.013835043,2396.72
sh000001,2012/3/21,2384.71,2396.72,2361.22,2378.2,9568653800,94949639342,0.000570506,2386.1
sh000001,2012/3/22,2376.99,2386.1,2364.13,2375.77,7934888000,76900869341,-0.00101884,2371.26
sh000001,2012/3/23,2369.08,2371.26,2342.12,2349.54,7686213900,74138712972,-0.011041884,2358
sh000001,2012/3/26,2349.09,2358,2339.14,2350.6,5542773300,54051832906,0.000451152,2363.77
sh000001,2012/3/27,2358.55,2363.77,2344.3,2347.18,6088111600,65159971554,-0.001454948,2341.42
sh000001,2012/3/28,2341,2341.42,2281.43,2284.88,8364528300,78231139045,-0.026541649,2280.96
sh000001,2012/3/29,2276.74,2280.96,2242.35,2252.16,7424808400,68018095501,-0.014320658,2266.21
sh000001,2012/3/30,2256.04,2266.21,2246.25,2262.79,6202414700,55962029859,0.004719025,2303.82
sh000001,2012/4/5,2258.03,2303.82,2251.39,2302.24,8010145600,74602339783,0.017435571,2309.64
sh000001,2012/4/6,2299.06,2309.64,2291.56,2306.55,7213652100,68863352285,0.001872958,2304.65
sh000001,2012/4/9,2300.05,2304.65,2284.44,2285.78,5976063900,55129724461,-0.00900738,2306.39
sh000001,2012/4/10,2281.02,2306.39,2258.85,2305.86,6734552600,63133960653,0.008787384,2319.05
sh000001,2012/4/11,2286.72,2319.05,2280.04,2308.93,7513007000,67516502992,0.001327919,2351.06
sh000001,2012/4/12,2310.48,2351.06,2307.84,2350.86,9768789500,87315827000,0.018163864,2369.7
sh000001,2012/4/13,2351.51,2369.7,2346.94,2359.16,9877441400,92321434038,0.003529341,2364.11
sh000001,2012/4/16,2346.31,2364.11,2342.2,2357.03,8532268200,73752833490,-0.000904983,2363.01
sh000001,2012/4/17,2355.37,2363.01,2333.34,2334.99,8468844500,72470714424,-0.009351191,2383.64
sh000001,2012/4/18,2341.14,2383.64,2337.86,2380.85,10861254400,93123038358,0.019641668,2386.98
sh000001,2012/4/19,2378.63,2386.98,2369.46,2378.63,9427242100,89960919583,-0.000929921,2407.29
sh000001,2012/4/20,2374.66,2407.29,2372.13,2406.86,11552206200,1.02E+11,0.011867736,2411.51
sh000001,2012/4/23,2403.52,2411.51,2383.07,2388.59,12290755800,1.09E+11,-0.007592871,2415.75
sh000001,2012/4/24,2380.24,2415.75,2350.4,2388.83,13372235400,1.17E+11,0.00010299,2411.42
sh000001,2012/4/25,2382.21,2411.42,2376.63,2406.81,13097286700,1.13E+11,0.007526266,2414.75
sh000001,2012/4/26,2408.56,2414.75,2393.27,2404.7,11552958700,1.05E+11,-0.000879171,2408.42
sh000001,2012/4/27,2402.43,2408.42,2393.87,2396.32,9122835000,84016072396,-0.003485262,2446.35
sh000001,2012/5/2,2421.08,2446.35,2407.79,2438.44,12800600600,1.24E+11,0.017576981,2441.95
sh000001,2012/5/3,2433.59,2441.95,2427.73,2440.08,10224849300,1.02E+11,0.000674203,2453.73
sh000001,2012/5/4,2437.47,2453.73,2427.97,2452.01,10220487100,1.02E+11,0.004890823,2451.95
sh000001,2012/5/7,2441.76,2451.95,2432.74,2451.95,10883010700,1.11E+11,-2.73E-05,2451.6
sh000001,2012/5/8,2451.58,2451.6,2431.03,2448.88,10485553700,1.05E+11,-0.001249211,2432.47
sh000001,2012/5/9,2432.47,2432.47,2407.51,2408.59,9790221200,99521226356,-0.016455251,2419.12
sh000001,2012/5/10,2409.95,2419.12,2402.2,2410.23,8169847100,81054861426,0.000682143,2415.98
sh000001,2012/5/11,2406.07,2415.98,2393.38,2394.98,7486399500,75815758028,-0.006325952,2411.27
sh000001,2012/5/14,2408.26,2411.27,2377.98,2380.73,9052633900,89364340585,-0.005953278,2376.59
sh000001,2012/5/15,2367.08,2376.59,2354.61,2374.84,7792291600,77334728771,-0.002470676,2372.03
sh000001,2012/5/16,2369.3,2372.03,2344.5,2346.19,7673382900,74181725328,-0.012064376,2383.31
sh000001,2012/5/17,2347.18,2383.31,2342.35,2378.89,8687003000,81458439849,0.013934921,2369.6
sh000001,2012/5/18,2364.9,2369.6,2338.24,2344.52,8968941900,78956446671,-0.014446258,2360.39
sh000001,2012/5/21,2343.58,2360.39,2330.33,2348.3,7484034100,70052964572,0.00161227,2374.06
sh000001,2012/5/22,2355.73,2374.06,2354.87,2373.31,7677978000,75374527235,0.01064898,2378.08
sh000001,2012/5/23,2369.27,2378.08,2350.55,2363.44,8421658000,84886660758,-0.004158754,2373.06
sh000001,2012/5/24,2359.68,2373.06,2344.58,2350.97,7920680500,76840602473,-0.005273676,2355.81
sh000001,2012/5/25,2350.54,2355.81,2327.41,2333.55,7401925200,68024547810,-0.007409698,2361.74
sh000001,2012/5/28,2325.32,2361.74,2309.07,2361.37,9496210500,86735892422,0.011919164,2393.28
sh000001,2012/5/29,2361,2393.28,2358.37,2389.64,11715772500,1.11E+11,0.011971456,2391.69
sh000001,2012/5/30,2385.39,2391.69,2378.13,2384.67,8980979300,84828401300,-0.002078978,2382.99
sh000001,2012/5/31,2370.01,2382.99,2362.31,2372.23,7789022800,75383460178,-0.005214143,2388.09
sh000001,2012/6/1,2373.22,2388.09,2365.44,2373.44,7702192300,77078144800,0.000506695,2348.2
sh000001,2012/6/4,2346.98,2348.2,2308.23,2308.55,9017934700,86903299584,-0.027338424,2323.3
sh000001,2012/6/5,2313.74,2323.3,2304.05,2311.92,6607852800,64099737588,0.001458058,2323.11
sh000001,2012/6/6,2315.56,2323.11,2301.04,2309.56,5853202800,58562081283,-0.001021231,2328.67
sh000001,2012/6/7,2324.67,2328.67,2288.67,2293.13,6023204800,59646400379,-0.00711176,2306.88
sh000001,2012/6/8,2306.22,2306.88,2276.71,2281.45,6792464100,63755911203,-0.005094783,2311.77
sh000001,2012/6/11,2282.89,2311.77,2278.16,2305.86,6419796700,60177220468,0.010698912,2298.95
sh000001,2012/6/12,2295.07,2298.95,2280.95,2289.79,5994198200,55298586708,-0.006967044,2319.71
sh000001,2012/6/13,2289.71,2319.71,2284.65,2318.92,7845434900,73945581880,0.012722995,2314.59
sh000001,2012/6/14,2306.78,2314.59,2293.07,2295.95,7163372200,68928753615,-0.009908906,2314.24
sh000001,2012/6/15,2299.78,2314.24,2283.4,2306.85,6868757900,67855914889,0.004749241,2325.05
sh000001,2012/6/18,2313.53,2325.05,2309.71,2316.05,6059462200,60309396127,0.003988989,2313.46
sh000001,2012/6/19,2313.46,2313.46,2298.39,2300.8,6013590500,57869602291,-0.006587503,2304.46
sh000001,2012/6/20,2300.41,2304.46,2291.54,2292.88,5410395500,50568121867,-0.003441419,2288.45
sh000001,2012/6/21,2288.45,2288.45,2253.79,2260.88,5899201200,54696856218,-0.013956265,2253.51
sh000001,2012/6/25,2253.51,2253.51,2223.05,2224.11,5976895200,54809336014,-0.016260504,2229.24
sh000001,2012/6/26,2214.65,2229.24,2203.94,2222.07,5294079800,47281397826,-0.000920366,2233.54
sh000001,2012/6/27,2219.94,2233.54,2213.32,2216.93,5104912800,45220313771,-0.002310011,2224.16
sh000001,2012/6/28,2220.24,2224.16,2195.36,2195.84,5418218300,50299744713,-0.009513589,2226.49
sh000001,2012/6/29,2190.58,2226.49,2188.72,2225.43,6144188600,55964660552,0.013474552,2234.87
sh000001,2012/7/2,2234.32,2234.87,2215.36,2226.11,6219620700,60638957821,0.000305109,2244.83
sh000001,2012/7/3,2225.57,2244.83,2219.05,2229.19,6270302100,60441034732,0.001384927,2239.27
sh000001,2012/7/4,2233.34,2239.27,2219.45,2227.32,5527365600,52367380262,-0.000842457,2218.22
sh000001,2012/7/5,2218.22,2218.22,2192.65,2201.35,5796793400,52088149213,-0.011656187,2227.47
sh000001,2012/7/6,2203.73,2227.47,2185.52,2223.58,7655791700,70766413523,0.010096518,2216.7
sh000001,2012/7/9,2210.71,2216.7,2168.61,2170.81,7511147200,69313222932,-0.023729762,2178.2
sh000001,2012/7/10,2166.95,2178.2,2156.73,2164.44,5899397200,53225562146,-0.002937608,2176.49
sh000001,2012/7/11,2160.02,2176.49,2156.6,2175.38,5861447200,53413031939,0.005057204,2197.04
sh000001,2012/7/12,2172.06,2197.04,2152.68,2185.49,8213376200,79627358213,0.004646538,2198.66
sh000001,2012/7/13,2180.17,2198.66,2177.92,2185.9,5754683800,56114765517,0.000184855,2188.06
sh000001,2012/7/16,2187.89,2188.06,2146.15,2147.96,6748768100,62714719943,-0.017356735,2165.34
sh000001,2012/7/17,2142.43,2165.34,2141.48,2161.19,5518440800,52050624697,0.006159812,2170.3
sh000001,2012/7/18,2159.86,2170.3,2138.79,2169.1,6655265900,59282117140,0.003661416,2197.79
sh000001,2012/7/19,2164.27,2197.79,2159.94,2184.84,7933804900,68350742556,0.007257391,2185.73
sh000001,2012/7/20,2180.01,2185.73,2162.06,2168.64,6434667200,54549966992,-0.0074161,2154.17
sh000001,2012/7/23,2154.17,2154.17,2135.56,2141.4,5567708100,47984498101,-0.012559035,2158.95
sh000001,2012/7/24,2132.32,2158.95,2131.01,2146.59,5441128600,46650467118,0.002422245,2151.45
sh000001,2012/7/25,2141.04,2151.45,2132.83,2136.15,4857589400,41112394801,-0.004862598,2147.66
sh000001,2012/7/26,2134.99,2147.66,2124.16,2126,5288407600,44906166094,-0.004750132,2139.15
sh000001,2012/7/27,2132.01,2139.15,2120.63,2128.77,5207692000,46680223948,0.001298681,2137.74
sh000001,2012/7/30,2128.16,2137.74,2107.63,2109.91,5199238300,42406106639,-0.008855369,2116.9
sh000001,2012/7/31,2109.33,2116.9,2100.25,2103.63,5345609700,43470814409,-0.002976425,2130.71
sh000001,2012/8/1,2101.72,2130.71,2101.71,2123.36,5380460200,44407565240,0.009377106,2126.46
sh000001,2012/8/2,2120.15,2126.46,2103.5,2111.18,5346753900,41781302309,-0.00573525,2133.27
sh000001,2012/8/3,2113.96,2133.27,2108.33,2132.8,5337132900,43755341373,0.010237867,2158.68
sh000001,2012/8/6,2129.15,2158.68,2127.26,2154.92,7184320400,61162418837,0.010371362,2159.68
sh000001,2012/8/7,2153.09,2159.68,2148.9,2157.62,7504979800,61939172451,0.001254805,2168.73
sh000001,2012/8/8,2158.98,2168.73,2153.02,2160.99,7286953600,62324848205,0.001561906,2175.55
sh000001,2012/8/9,2159.43,2175.55,2148.69,2174.1,7252924600,65269645651,0.006067589,2176.8
sh000001,2012/8/10,2172.96,2176.8,2165.28,2168.81,6836855900,60929040657,-0.002432269,2164.04
sh000001,2012/8/13,2164.04,2164.04,2134.55,2136.08,7135232200,63097889074,-0.015093964,2144.01
sh000001,2012/8/14,2137.05,2144.01,2119.25,2142.53,6757158900,59676955655,0.003018148,2139.14
sh000001,2012/8/15,2138.28,2139.14,2118.5,2118.95,5460939400,45974551736,-0.011005706,2122.68
sh000001,2012/8/16,2116.08,2122.68,2109.66,2112.2,4517300900,38983892616,-0.003184604,2120.71
sh000001,2012/8/17,2111.65,2120.71,2100.79,2114.89,4439063400,39157482604,0.001275449,2110.78
sh000001,2012/8/20,2102.23,2110.78,2089.02,2106.96,4671749900,39258125490,-0.003751494,2124.2
sh000001,2012/8/21,2106.38,2124.2,2103.07,2118.27,6075650500,51476983797,0.005368406,2121.15
sh000001,2012/8/22,2118.88,2121.15,2097.61,2107.71,5844141200,48951230033,-0.004983789,2118.74
sh000001,2012/8/23,2106.96,2118.74,2097.08,2113.07,5847229900,50332396315,0.002543518,2109.82
sh000001,2012/8/24,2108.36,2109.82,2089.22,2092.1,6017894800,49673673016,-0.009922994,2085.37
sh000001,2012/8/27,2085.37,2085.37,2055.38,2055.71,6031483300,47863250945,-0.017396841,2083.96
sh000001,2012/8/28,2054.97,2083.96,2052.49,2073.15,5442210400,42097864049,0.008486614,2073.95
sh000001,2012/8/29,2066.82,2073.95,2051.78,2053.24,5220980800,41622140056,-0.009608066,2060.19
sh000001,2012/8/30,2044.03,2060.19,2032.54,2052.59,6196379200,50764221756,-0.000316574,2059.3
sh000001,2012/8/31,2046.29,2059.3,2044.65,2047.52,4614390400,35269787928,-0.002466646,2066.78
sh000001,2012/9/3,2044.83,2066.78,2041.16,2059.15,6063549800,47911475436,0.005677595,2063.82
sh000001,2012/9/4,2060.61,2063.82,2039.27,2043.65,5746218400,47574484927,-0.007526417,2048.32
sh000001,2012/9/5,2038.87,2048.32,2029.05,2037.68,5764980300,44886467552,-0.002920267,2052.95
sh000001,2012/9/6,2040.67,2052.95,2036.37,2051.92,5609181700,42728537035,0.006986864,2145
sh000001,2012/9/7,2062.99,2145,2062.99,2127.76,13993262400,1.11E+11,0.036962491,2140.17
sh000001,2012/9/10,2128.07,2140.17,2120.49,2134.89,10358002600,86110737817,0.003351409,2127.52
sh000001,2012/9/11,2127.52,2127.52,2107.22,2120.55,8042663800,65762864356,-0.006716496,2137.89
sh000001,2012/9/12,2129.69,2137.89,2109.14,2126.55,8411474200,69157408695,0.002829449,2130.08
sh000001,2012/9/13,2123.84,2130.08,2110,2110.38,7904497200,64590831355,-0.007606202,2136.23
sh000001,2012/9/14,2127.39,2136.23,2111.12,2123.85,9124827100,76179406828,0.006381792,2121.58
sh000001,2012/9/17,2120.62,2121.58,2077.48,2078.5,7639223300,62461134375,-0.02135135,2074.76
sh000001,2012/9/18,2069.34,2074.76,2053.66,2059.54,5379485000,43632379817,-0.00912052,2069.95
sh000001,2012/9/19,2061.06,2069.95,2055.2,2067.83,5224362900,43550876130,0.004024194,2060.31
sh000001,2012/9/20,2060.31,2060.31,2023.09,2024.84,6748265900,53959071020,-0.020791835,2041.95
sh000001,2012/9/21,2020.55,2041.95,2018.26,2026.69,6028945600,47695123366,0.000915135,2040.85
sh000001,2012/9/24,2015.77,2040.85,2005.26,2033.19,5763777900,45575601287,0.003208187,2039.1
sh000001,2012/9/25,2028.63,2039.1,2021.81,2029.29,4821940800,38445162494,-0.001917674,2033.04
sh000001,2012/9/26,2027.86,2033.04,1999.48,2004.17,5040082800,38415066392,-0.012379188,2068.07
sh000001,2012/9/27,2003.1,2068.07,2002.32,2056.32,7669145700,60338935875,0.02602122,2089.63
sh000001,2012/9/28,2042.89,2089.63,2040.35,2086.17,7944895200,64802323507,0.014514257,2096.26
sh000001,2012/10/8,2084.85,2096.26,2063.09,2074.42,5513161200,44793732470,-0.005632334,2119.34
sh000001,2012/10/9,2081.59,2119.34,2081.59,2115.23,8456378800,67520373269,0.01967346,2121.99
sh000001,2012/10/10,2111.59,2121.99,2102.54,2119.94,7891203500,60531573749,0.002227654,2117.84
sh000001,2012/10/11,2114.23,2117.84,2101.14,2102.87,7449702900,56744435900,-0.008053994,2127.31
sh000001,2012/10/12,2109.07,2127.31,2092.51,2104.93,6826297200,51434044796,0.000981517,2107.2
sh000001,2012/10/15,2105.02,2107.2,2085.12,2098.7,5394075100,42308632843,-0.00295924,2111.78
sh000001,2012/10/16,2097.05,2111.78,2089.7,2098.81,5781843800,47242197205,5.00E-05,2113.16
sh000001,2012/10/17,2104.28,2113.16,2088.04,2105.62,5987406500,47070596465,0.003244699,2137.69
sh000001,2012/10/18,2108.5,2137.69,2107.49,2131.69,8719109200,65711759568,0.012381163,2136.87
